"relative_path","filename","experiment","run_id","lifecycle","candidate_id","epoch","size_bytes","sha256","checkpoint_role","canonical_or_mirror","canonical_sha_match","git_lfs_retained","archive_location","archive_verified","backup_copy_1","backup_copy_2","notes"
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0024.hdf5","checkpoint_epoch_0024.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0024","630096","434eb1b0b3a3ea7c95f1a6760b0bd353b1ca0180479a59ee8fef948dd7708d5c","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0024.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0025.hdf5","checkpoint_epoch_0025.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0025","630096","24c1fcfc3a37de5b1de7b9af53fe71ba085d692a27939ef4cce22e7e98445e04","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0025.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0026.hdf5","checkpoint_epoch_0026.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0026","630096","acb186e4bcbbc045fc8d58161616727593da079cf1d3e5046fa1abf07aada6fe","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0026.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0027.hdf5","checkpoint_epoch_0027.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0027","630096","eff43f2a1450c353345609370601869f61279b8bb3f3b0b6f5f17175fa181315","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0027.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0028.hdf5","checkpoint_epoch_0028.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0028","630096","de5342775563d9e05add547a9ec369eec7bd880beb0650d8504c83f54b97d7d0","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0028.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0029.hdf5","checkpoint_epoch_0029.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0029","630096","c07deedb6cb66414635c3dbaf3ba23fe88e4c92ae3d6e5b37fd17a2e5ded72b5","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0029.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0030.hdf5","checkpoint_epoch_0030.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0030","630096","2a6f42bef42c07ce16c2f61916c0f9ccd57fbda1f9c3b6d2585a22bc9108ce06","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0030.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0031.hdf5","checkpoint_epoch_0031.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0031","630096","569a184a75812945d05839d8a39d59c5cab0e002486e89c2014458d9590dee08","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0031.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0032.hdf5","checkpoint_epoch_0032.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0032","630096","497d1ec91013e46a818465ba40331dbd3d13583991534cc82f1f715ef81ccf63","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0032.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0033.hdf5","checkpoint_epoch_0033.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0033","630096","b18c2aba54aaaf47377b7cadfe26e65993f39bac2a22893e31d571055eb6900e","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0033.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0034.hdf5","checkpoint_epoch_0034.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0034","630096","34f27c5def1e5245f923d66f596ff472a223d424ab3c2e13f7e1ae11f5cb56ad","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0034.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0035.hdf5","checkpoint_epoch_0035.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0035","630096","85dc235cbd4e3cc709c6c1b9ff26fa7598e2234b905003fb24548cf3dbc18fae","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0035.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0036.hdf5","checkpoint_epoch_0036.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0036","630096","b60733d6935c9e0fe2e57750b57b5008e5cfb8ad957cbddb81553a6d531cf366","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0036.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0037.hdf5","checkpoint_epoch_0037.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0037","630096","4644a847c68dcf9a41315092711e6fbee3d41c302fa48b322eb9c1f38e129b22","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0037.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0038.hdf5","checkpoint_epoch_0038.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0038","630096","44d73caf6dc49cd9c9adb2c342aa2ed706d22c07a7b006d8c138dbe316a36e0b","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0038.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0039.hdf5","checkpoint_epoch_0039.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0039","630096","ebc6d7281b453f498d27d9ad340ad5dba33a199e35f063d0692ab13b56797f81","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0039.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0040.hdf5","checkpoint_epoch_0040.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0040","630096","99e059d9c2fef5cbb3803683a85ce03de358bdc45ff290890b5818aa86ca6438","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0040.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/source_candidates/SRC_lr1e-4/checkpoint_epoch_0041.hdf5","checkpoint_epoch_0041.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","SRC_lr1e-4","0041","630096","fa072a639da44ca3d8fb7bfff55a8f8e8365c78e6803770e6338702def3c15ae","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\source_candidates\SRC_lr1e-4\checkpoint_epoch_0041.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
